commit,avg,input1.txt,input2.txt,input3.txt,input4.txt,input5.txt,input6.txt,input7.txt
Add CI for build and filechecks (#3),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Function inline pass (#7),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Function inline pass bug fix (#20),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
FunctionInlinePass Function Attribute 미확인 (#58),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RemoveUnusedPass (#10),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Fix RemoveUnusedPass bug (#31),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Arithmetic pass (#8),0.8465326522587308,0.8329466357308584,0.7932567617636161,0.8122555410691004,1.0,0.899441340782123,0.7943292424883621,0.7934990439770554
Fix wrong return value (#35),0.8465326522587308,0.8329466357308584,0.7932567617636161,0.8122555410691004,1.0,0.899441340782123,0.7943292424883621,0.7934990439770554
Add SimplifyCFGPass (#9),0.8742246266613248,0.8677494199535962,0.8488329010744721,0.8578878748370273,0.9473684210526316,0.899441340782123,0.8493440541684298,0.8489483747609943
Support compiler options (#17),0.8742246266613248,0.8677494199535962,0.8488329010744721,0.8578878748370273,0.9473684210526316,0.899441340782123,0.8493440541684298,0.8489483747609943
Automate testing benchmarks (#23),0.8742246266613248,0.8677494199535962,0.8488329010744721,0.8578878748370273,0.9473684210526316,0.899441340782123,0.8493440541684298,0.8489483747609943
Phierasepass (#27),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Fix PhierasePass Bug (#47),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Add GVNPass (#25),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Add BranchPredictPass (#29),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Implement basic LoopVectorizePass (#32),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Fix CI & compiler option (#42),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Implement LoopUnrollPass (#49),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Supplement LoopVectorizePass (#48),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Refactor and add comments (#62),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
MatmulTransposePass (#52),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Implement ConstantMergePass (#60),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Sccp pass (#45),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Add MemoryToStackPass (#51),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Return correct PreservedAnalysis (#59),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
Fix filecheck details (#61),0.7313973257958422,0.7169373549883991,0.6746943312337903,0.6949152542372881,0.8947368421052632,0.7877094972067039,0.6758358019466779,0.6749521988527725
